Latitude,Longitude,Name,State,Country
25.5,71.75,Sindhari Tehsil,Rajasthan,IN
25.5,72.0,Sindhari Tehsil,Rajasthan,IN
25.5,71.0,Chohtan Tehsil,Rajasthan,IN
25.5,71.25,Chohtan Tehsil,Rajasthan,IN
25.5,72.25,Siwana Tehsil,Rajasthan,IN
25.5,73.0,Ahore Tehsil,Rajasthan,IN
25.5,73.25,Pali Tehsil,Rajasthan,IN
25.5,72.75,Ahore Tehsil,Rajasthan,IN
25.5,77.5,Pohri Tahsil,Madhya Pradesh,IN
25.5,79.5,Rath,Uttar Pradesh,IN
25.5,78.5,Jhansi,Uttar Pradesh,IN
25.5,73.75,Marwar Junction Tehsil,Rajasthan,IN
25.5,74.0,Deogarh Tehsil,Rajasthan,IN
25.5,80.5,Banda,Uttar Pradesh,IN
25.5,74.25,Kareda Tehsil,Rajasthan,IN
25.5,75.0,Kotri Tehsil,Rajasthan,IN
25.5,74.75,Banera Tehsil,Rajasthan,IN
25.5,75.25,Jahazpur Tehsil,Rajasthan,IN
25.5,81.5,Chail,Uttar Pradesh,IN
25.5,82.5,Mariahu,Uttar Pradesh,IN
25.5,75.75,Hindoli Tehsil,Rajasthan,IN
25.5,76.0,Keshoraipatan Tehsil,Rajasthan,IN
25.5,76.75,Karahal Tahsil,Madhya Pradesh,IN
25.5,76.25,Digod Tehsil,Rajasthan,IN
25.5,83.5,Zamania,Uttar Pradesh,IN
25.5,84.5,Jagdishpur,Bihar,IN
25.5,78.75,Tahrauli,Uttar Pradesh,IN
25.5,77.25,Pohri Tahsil,Madhya Pradesh,IN
25.5,77.75,Shivpuri Tahsil,Madhya Pradesh,IN
25.5,77.0,Karahal Tahsil,Madhya Pradesh,IN
25.5,78.0,Karera Tahsil,Madhya Pradesh,IN
25.5,78.25,Karera Tahsil,Madhya Pradesh,IN
25.5,79.25,Garautha,Uttar Pradesh,IN
25.5,79.0,Tahrauli,Uttar Pradesh,IN
25.5,80.0,Mahoba,Uttar Pradesh,IN
25.5,79.75,Charkhari,Uttar Pradesh,IN
25.5,80.25,Banda,Uttar Pradesh,IN
25.5,80.75,Baberu,Uttar Pradesh,IN
25.5,88.5,Kushmundi,West Bengal,IN
25.5,81.25,Khaga,Uttar Pradesh,IN
25.5,81.0,Baberu,Uttar Pradesh,IN
25.5,82.75,Pindra,Uttar Pradesh,IN
25.5,83.0,Pindra,Uttar Pradesh,IN
25.5,82.25,Handia,Uttar Pradesh,IN
25.5,82.0,Phulpur,Uttar Pradesh,IN
25.5,90.5,Samanda,Meghalaya,IN
25.5,85.5,Bakhtiarpur,Bihar,IN
25.5,87.5,Barari,Bihar,IN
25.5,86.5,Khagaria,Bihar,IN
25.5,91.5,Mawthadraishan,Meghalaya,IN
25.5,81.75,Soraon,Uttar Pradesh,IN
25.5,84.0,Itarhi,Bihar,IN
25.5,84.25,Chaugain,Bihar,IN
25.5,83.25,Sakaldiha,Uttar Pradesh,IN
25.5,83.75,Zamania,Uttar Pradesh,IN
25.5,84.75,Koilwar,Bihar,IN
25.5,92.5,Laskein,Meghalaya,IN
25.5,93.5,Kebai Khelma,Nagaland,IN
25.5,94.5,Chingai,Manipur,IN
25.5,86.75,Gogri,Bihar,IN
25.5,86.0,Teghra,Bihar,IN
25.5,86.25,Dandari,Bihar,IN
25.5,87.25,Sameli,Bihar,IN
25.5,89.75,Raomari Upazila,Rangpur Division,BD
25.5,91.25,Nongstoin,Meghalaya,IN
25.5,91.0,Mawshynrut,Meghalaya,IN
25.5,85.75,Pandarak,Bihar,IN
25.5,88.75,Dinajpur Sadar Upazila,Rangpur Division,BD
25.5,87.75,Pranpur,Bihar,IN
25.5,90.75,Baghmara,Meghalaya,IN
25.5,88.0,Barsoi,Bihar,IN
25.5,88.25,Itahar,West Bengal,IN
25.5,85.0,Naubatpur,Bihar,IN
25.5,87.0,Chausa,Bihar,IN
25.5,85.25,Fatwah,Bihar,IN
25.5,90.25,Gambegre,Meghalaya,IN
25.5,90.0,Betasing,Meghalaya,IN
25.5,91.75,Mawphlang,Meghalaya,IN
25.5,92.0,Mawkynrew,Meghalaya,IN
25.5,92.25,Thadlaskein,Meghalaya,IN
25.5,92.75,Umrangso,Assam,IN
25.5,93.25,Maibong,Assam,IN
25.5,93.0,Umrangso,Assam,IN
25.5,93.75,Peren,Nagaland,IN
25.5,94.25,Zuketsa,Nagaland,IN
25.5,94.0,Senapati,Manipur,IN
25.75,70.25,Sindh,Sindh,PK
25.75,71.5,Barmer,Rajasthan,IN
25.75,70.5,Gadraroad Tehsil,Rajasthan,IN
25.75,70.75,Ramsar Tehsil,Rajasthan,IN
25.75,71.25,Barmer,Rajasthan,IN
25.75,71.0,Ramsar Tehsil,Rajasthan,IN
25.75,72.25,Pachpadra Tehsil,Rajasthan,IN
25.75,71.75,Baytoo Tehsil,Rajasthan,IN
25.75,72.0,Sindhari Tehsil,Rajasthan,IN
25.75,72.5,Samdhari Tehsil,Rajasthan,IN
25.75,73.0,Rohat Tehsil,Rajasthan,IN
25.75,73.75,Marwar Junction Tehsil,Rajasthan,IN
25.75,73.25,Pali Tehsil,Rajasthan,IN
25.75,72.75,Ahore Tehsil,Rajasthan,IN
25.75,73.5,Pali Tehsil,Rajasthan,IN
25.75,74.75,Hurda Tehsil,Rajasthan,IN
25.75,74.0,Beawar Tehsil,Rajasthan,IN
25.75,74.25,Badnor Tehsil,Rajasthan,IN
25.75,74.5,Hurda Tehsil,Rajasthan,IN
25.75,75.0,Phooliya Kalan Tehsil,Rajasthan,IN
25.75,75.25,Sawar Tehsil,Rajasthan,IN
25.75,75.5,Deoli Tehsil,Rajasthan,IN
25.75,75.75,Nainwa Tehsil,Rajasthan,IN
25.75,76.0,Nainwa Tehsil,Rajasthan,IN
25.75,76.25,Indargarh Tehsil,Rajasthan,IN
25.75,76.5,Pipalda Tehsil,Rajasthan,IN
25.75,76.75,Sheopur Tahsil,Madhya Pradesh,IN
25.75,78.25,Badhoni Tahsil,Madhya Pradesh,IN
25.75,77.0,Karahal Tahsil,Madhya Pradesh,IN
25.75,77.5,Bairrad Tahsil,Madhya Pradesh,IN
25.75,77.75,Shivpuri Tahsil,Madhya Pradesh,IN
25.75,78.0,Bhitarwar Tahsil,Madhya Pradesh,IN
25.75,77.25,Vijaypur Tahsil,Madhya Pradesh,IN
25.75,80.25,Maudaha,Uttar Pradesh,IN
25.75,79.75,Sarila,Uttar Pradesh,IN
25.75,79.0,Moth,Uttar Pradesh,IN
25.75,78.5,Datia Tahsil,Madhya Pradesh,IN
25.75,79.5,Sarila,Uttar Pradesh,IN
25.75,79.25,Garautha,Uttar Pradesh,IN
25.75,78.75,Bhander Tahsil,Madhya Pradesh,IN
25.75,80.0,Maudaha,Uttar Pradesh,IN
25.75,80.5,Banda,Uttar Pradesh,IN
25.75,80.75,Fatehpur,Uttar Pradesh,IN
25.75,81.0,Fatehpur,Uttar Pradesh,IN
25.75,81.75,Kunda,Uttar Pradesh,IN
25.75,81.25,Sirathu,Uttar Pradesh,IN
25.75,81.5,Kunda,Uttar Pradesh,IN
25.75,82.0,Raniganj,Uttar Pradesh,IN
25.75,82.25,Machhlishahr,Uttar Pradesh,IN
25.75,82.75,Jaunpur,Uttar Pradesh,IN
25.75,82.5,Jaunpur,Uttar Pradesh,IN
25.75,83.0,Lalganj,Uttar Pradesh,IN
25.75,83.25,Jakhania,Uttar Pradesh,IN
25.75,83.5,Ghazipur,Uttar Pradesh,IN
25.75,83.75,Mohammadabad,Uttar Pradesh,IN
25.75,84.0,Ballia,Uttar Pradesh,IN
25.75,84.5,Bairia,Uttar Pradesh,IN
25.75,85.0,Dighwara,Bihar,IN
25.75,84.75,Chhapra,Bihar,IN
25.75,84.25,Ballia,Uttar Pradesh,IN
25.75,85.25,Hajipur,Bihar,IN
25.75,85.5,Jandaha,Bihar,IN
25.75,85.75,Sarairanjan,Bihar,IN
25.75,86.0,Bibhutpur,Bihar,IN
25.75,86.25,Hasanpur,Bihar,IN
25.75,87.0,Bihariganj,Bihar,IN
25.75,86.75,Sonbarsa,Bihar,IN
25.75,86.5,Simri Bakhtiarpur,Bihar,IN
25.75,87.25,Dhamdaha,Bihar,IN
25.75,87.5,Purnia,Bihar,IN
25.75,87.75,Kadwa,Bihar,IN
25.75,88.0,Karandighi,West Bengal,IN
25.75,88.25,Hemtabad,West Bengal,IN
25.75,89.75,Kurigram,Rangpur Division,BD
25.75,90.0,Selsella,Meghalaya,IN
25.75,90.25,Dadenggiri,Meghalaya,IN
25.75,90.5,Songsak,Meghalaya,IN
25.75,91.25,Boko,Assam,IN
25.75,91.75,Mairang,Meghalaya,IN
25.75,91.0,Mawshynrut,Meghalaya,IN
25.75,91.5,Mairang,Meghalaya,IN
25.75,90.75,Dambo Rongjeng,Meghalaya,IN
25.75,92.25,Donka,Assam,IN
25.75,93.25,Diphu,Assam,IN
25.75,92.0,Umsning,Meghalaya,IN
25.75,92.75,Donka,Assam,IN
25.75,92.5,Donka,Assam,IN
25.75,93.0,Umrangso,Assam,IN
25.75,93.5,Diphu,Assam,IN
25.75,94.25,Kezocha,Nagaland,IN
25.75,94.0,Sechu-Zubza,Nagaland,IN
25.75,93.75,Chumukedima,Nagaland,IN
25.75,94.5,Phek Sadar,Nagaland,IN
25.75,94.75,Phor,Nagaland,IN
25.75,95.0,Khongsa,Nagaland,IN
26.0,70.5,Gadraroad Tehsil,Rajasthan,IN
26.0,71.0,Gadraroad Tehsil,Rajasthan,IN
26.0,70.0,Sindh,Sindh,PK
26.0,70.25,Gadraroad Tehsil,Rajasthan,IN
26.0,71.25,Sheo Tehsil,Rajasthan,IN
26.0,70.75,Gadraroad Tehsil,Rajasthan,IN
26.0,71.75,Baytoo Tehsil,Rajasthan,IN
26.0,73.0,Luni Tehsil,Rajasthan,IN
26.0,71.5,Baytoo Tehsil,Rajasthan,IN
26.0,72.0,Gira Tehsil,Rajasthan,IN
26.0,73.5,Sojat Tehsil,Rajasthan,IN
26.0,72.75,Luni Tehsil,Rajasthan,IN
26.0,75.0,Sarwar Tehsil,Rajasthan,IN
26.0,74.0,Raipur Tehsil,Rajasthan,IN
26.0,74.75,Bhinay Tehsil,Rajasthan,IN
26.0,72.5,Pachpadra Tehsil,Rajasthan,IN
26.0,76.5,Khandar Tehsil,Rajasthan,IN
26.0,79.25,Konch,Uttar Pradesh,IN
26.0,77.75,Gwalior Tahsil,Madhya Pradesh,IN
26.0,74.25,Beawar,Rajasthan,IN
26.0,72.25,Pachpadra Tehsil,Rajasthan,IN
26.0,77.5,Vijaypur Tahsil,Madhya Pradesh,IN
26.0,75.25,Kekri Tehsil,Rajasthan,IN
26.0,76.75,Khandar Tehsil,Rajasthan,IN
26.0,80.0,Hamirpur,Uttar Pradesh,IN
26.0,77.25,Vijaypur Tahsil,Madhya Pradesh,IN
26.0,78.5,Pichhore Tahsil,Madhya Pradesh,IN
26.0,78.0,Gwalior Tahsil,Madhya Pradesh,IN
26.0,79.5,Orai,Uttar Pradesh,IN
26.0,80.25,Ghatampur,Uttar Pradesh,IN
26.0,80.5,Bindki,Uttar Pradesh,IN
26.0,79.75,Kalpi,Uttar Pradesh,IN
26.0,78.75,Bhander Tahsil,Madhya Pradesh,IN
26.0,75.5,Todaraisingh Tehsil,Rajasthan,IN
26.0,79.0,Konch,Uttar Pradesh,IN
26.0,76.25,Sawai Madhopur,Rajasthan,IN
26.0,75.75,Tonk Tehsil,Rajasthan,IN
26.0,76.0,Uniara Tehsil,Rajasthan,IN
26.0,73.25,Rohat Tehsil,Rajasthan,IN
26.0,77.0,Beerpur Tahsil,Madhya Pradesh,IN
26.0,73.75,Sojat Tehsil,Rajasthan,IN
26.0,78.25,Chinour Tahsil,Madhya Pradesh,IN
26.0,74.5,Masuda Tehsil,Rajasthan,IN
26.0,81.75,Lalganj,Uttar Pradesh,IN
26.0,80.75,Fatehpur,Uttar Pradesh,IN
26.0,81.0,Fatehpur,Uttar Pradesh,IN
26.0,81.25,Unchahar,Uttar Pradesh,IN
26.0,81.5,Salon,Uttar Pradesh,IN
26.0,84.5,Ekma,Bihar,IN
26.0,86.0,Baheri,Bihar,IN
26.0,87.75,Amour,Bihar,IN
26.0,84.0,Sikanderpur,Uttar Pradesh,IN
26.0,86.25,Gora Bauram,Bihar,IN
26.0,89.5,Phulbari Upazila (Kurigram),Rangpur Division,BD
26.0,82.0,Patti,Uttar Pradesh,IN
26.0,87.25,Raniganj,Bihar,IN
26.0,90.5,Balijana,Assam,IN
26.0,83.25,Azamgarh,Uttar Pradesh,IN
26.0,93.75,Diphu,Assam,IN
26.0,84.75,Baniapur,Bihar,IN
26.0,88.25,Ranisankail Upazila,Rangpur Division,BD
26.0,83.5,Mau,Uttar Pradesh,IN
26.0,82.5,Kadipur,Uttar Pradesh,IN
26.0,85.75,Kalyanpur,Bihar,IN
26.0,86.5,Nauhatta,Bihar,IN
26.0,90.25,Lakhipur,Assam,IN
26.0,85.25,Paterhi Belsar,Bihar,IN
26.0,85.0,Maker,Bihar,IN
26.0,94.0,Ralan,Nagaland,IN
26.0,92.25,Donka,Assam,IN
26.0,86.75,Singheshwar,Bihar,IN
26.0,87.5,Araria,Bihar,IN
26.0,83.0,Nizamabad,Uttar Pradesh,IN
26.0,90.75,Dudhnai,Assam,IN
26.0,84.25,Raghunathpur,Bihar,IN
26.0,92.75,Donka,Assam,IN
26.0,87.0,Kumarkhand,Bihar,IN
26.0,82.25,Patti,Uttar Pradesh,IN
26.0,93.0,Lanka,Assam,IN
26.0,83.75,Maunath Bhanjan,Uttar Pradesh,IN
26.0,91.0,Rangjuli,Assam,IN
26.0,91.75,Jirang,Meghalaya,IN
26.0,89.75,Nageshwari Upazila,Rangpur Division,BD
26.0,91.25,Boko,Assam,IN
26.0,92.0,Umling,Meghalaya,IN
26.0,82.75,Phulpur,Uttar Pradesh,IN
26.0,92.5,Donka,Assam,IN
26.0,93.5,Diphu,Assam,IN
26.0,93.25,Diphu,Assam,IN
26.0,91.5,Palasbari,Assam,IN
26.0,88.0,Goalpokhar - II,West Bengal,IN
26.0,90.0,Dhubri,Assam,IN
26.0,85.5,Sakra,Bihar,IN
26.0,94.25,Chunlika,Nagaland,IN
26.0,94.5,Zunheboto Sadar,Nagaland,IN
26.25,70.0,Sindh,Sindh,PK
26.0,95.0,Thonoknyu,Nagaland,IN
26.0,94.75,Amahator,Nagaland,IN
26.25,70.25,Jaisalmer Tehsil,Rajasthan,IN
26.25,70.5,Fatehgarh Tehsil,Rajasthan,IN
26.25,77.75,Joura Tahsil,Madhya Pradesh,IN
26.25,78.0,Gwalior Tahsil,Madhya Pradesh,IN
26.25,75.25,Malpura Tehsil,Rajasthan,IN
26.25,74.25,Raipur Tehsil,Rajasthan,IN
26.25,74.75,Nasirabad Tehsil,Rajasthan,IN
26.25,76.75,Sapotra Tehsil,Rajasthan,IN
26.25,73.5,Bilara Tehsil,Rajasthan,IN
26.25,75.5,Malpura Tehsil,Rajasthan,IN
26.25,70.75,Fatehgarh Tehsil,Rajasthan,IN
26.25,71.25,Sheo Tehsil,Rajasthan,IN
26.25,71.75,Gira Tehsil,Rajasthan,IN
26.25,80.75,Bighapur,Uttar Pradesh,IN
26.25,72.0,Gira Tehsil,Rajasthan,IN
26.25,76.5,Malarna Doongar Tehsil,Rajasthan,IN
26.25,72.25,Shergarh Tehsil,Rajasthan,IN
26.25,80.5,Kanpur,Uttar Pradesh,IN
26.25,74.0,Jaitaran Tehsil,Rajasthan,IN
26.25,78.75,Seondha Tahsil,Madhya Pradesh,IN
26.25,72.5,Pachpadra Tehsil,Rajasthan,IN
26.25,73.25,Jodhpur Tehsil,Rajasthan,IN
26.25,79.25,Madhogarh,Uttar Pradesh,IN
26.25,73.75,Bilara Tehsil,Rajasthan,IN
26.25,76.0,Niwai Tehsil,Rajasthan,IN
26.25,77.25,Sabalgarh Tahsil,Madhya Pradesh,IN
26.25,71.0,Sheo Tehsil,Rajasthan,IN
26.25,77.5,Kailaras Tahsil,Madhya Pradesh,IN
26.25,76.25,Bonli Tehsil,Rajasthan,IN
26.25,75.0,Sarwar Tehsil,Rajasthan,IN
26.25,75.75,Peeplu Tehsil,Rajasthan,IN
26.25,79.75,Bhognipur,Uttar Pradesh,IN
26.25,80.25,Ghatampur,Uttar Pradesh,IN
26.25,72.75,Luni Tehsil,Rajasthan,IN
26.25,77.0,Sapotra Tehsil,Rajasthan,IN
26.25,79.5,Kalpi,Uttar Pradesh,IN
26.25,74.5,Peesangan Tehsil,Rajasthan,IN
26.25,78.5,Tansen Tahsil,Madhya Pradesh,IN
26.25,80.0,Bhognipur,Uttar Pradesh,IN
26.25,81.25,Raebareli,Uttar Pradesh,IN
26.25,78.25,Murar Tahsil,Madhya Pradesh,IN
26.25,81.0,Raebareli,Uttar Pradesh,IN
26.25,71.5,Sheo Tehsil,Rajasthan,IN
26.25,79.0,Mihona Tahsil,Madhya Pradesh,IN
26.25,73.0,Jodhpur,Rajasthan,IN
26.25,81.5,Tiloi,Uttar Pradesh,IN
26.25,82.25,Jaisinghpur,Uttar Pradesh,IN
26.25,82.5,Kadipur,Uttar Pradesh,IN
26.25,81.75,Gauriganj,Uttar Pradesh,IN
26.25,82.0,Sultanpur,Uttar Pradesh,IN
26.25,83.0,Burhanpur,Uttar Pradesh,IN
26.25,82.75,Jalalpur,Uttar Pradesh,IN
26.5,70.5,Jaisalmer Tehsil,Rajasthan,IN
26.25,87.0,Chhatapur,Bihar,IN
26.25,93.25,Phuloni,Assam,IN
26.25,94.75,Longkhim,Nagaland,IN
26.25,93.0,Phuloni,Assam,IN
26.25,83.75,Madhuban,Uttar Pradesh,IN
26.5,70.25,Jaisalmer Tehsil,Rajasthan,IN
26.25,90.0,Bagribari (Pt),Assam,IN
26.25,92.75,Nagaon,Assam,IN
26.25,92.5,Raha,Assam,IN
26.25,85.75,Singhwara,Bihar,IN
26.25,85.25,Minapur,Bihar,IN
26.25,90.25,Bilasipara Pt,Assam,IN
26.25,91.0,Baghbor,Assam,IN
26.25,85.0,Sahebganj,Bihar,IN
26.25,92.25,Mayong,Assam,IN
26.25,90.75,Kalgachia,Assam,IN
26.25,83.5,Ghosi,Uttar Pradesh,IN
26.25,84.75,Baikunthpur,Bihar,IN
26.25,94.5,Akuluto,Nagaland,IN
26.25,91.25,Barkhetri,Assam,IN
26.25,84.25,Ziradei,Bihar,IN
26.25,83.25,Sagri,Uttar Pradesh,IN
26.25,87.25,Forbesganj,Bihar,IN
26.25,88.0,Thakurganj,Bihar,IN
26.25,89.25,Mathabhanga - I,West Bengal,IN
26.25,89.0,Mekliganj,West Bengal,IN
26.25,84.0,Bhatpar Rani,Uttar Pradesh,IN
26.25,89.75,Agamoni,Assam,IN
26.25,91.5,Hajo,Assam,IN
26.25,94.25,Sanis,Nagaland,IN
26.25,88.75,Debiganj Upazila,Rangpur Division,BD
26.25,91.75,North Guwahati (Pt),Assam,IN
26.25,88.25,Islampur,West Bengal,IN
26.25,94.0,Golaghat,Assam,IN
26.25,92.0,Mayong,Assam,IN
26.25,95.0,Noklak,Nagaland,IN
26.25,86.75,Kishanpur,Bihar,IN
26.25,86.25,Jhanjharpur,Bihar,IN
26.25,87.75,Bahadurganj,Bihar,IN
26.25,87.5,Araria,Bihar,IN
26.25,86.5,Ghoghardiha,Bihar,IN
26.25,93.5,Silonijan,Assam,IN
26.25,86.0,Keotiranway,Bihar,IN
26.25,93.75,Silonijan,Assam,IN
26.25,89.5,Cooch Behar,West Bengal,IN
26.25,90.5,Boitamari,Assam,IN
26.5,70.0,Sindh,Sindh,PK
26.25,84.5,Barharia,Bihar,IN
26.25,85.5,Bochaha,Bihar,IN
26.5,74.5,Pushkar Tehsil,Rajasthan,IN
26.5,73.5,Bhopalgarh Tehsil,Rajasthan,IN
26.5,71.5,Pokaran Tehsil,Rajasthan,IN
26.5,72.5,Balesar Tehsil,Rajasthan,IN
26.5,76.5,Bamanwas Tehsil,Rajasthan,IN
26.5,78.5,Gormi Tahsil,Madhya Pradesh,IN
26.5,80.5,Unnao,Uttar Pradesh,IN
26.5,77.5,Sarmathura Tehsil,Rajasthan,IN
26.5,82.5,Akbarpur,Uttar Pradesh,IN
26.5,81.5,Tiloi,Uttar Pradesh,IN
26.5,79.5,Auraiya,Uttar Pradesh,IN
26.5,75.5,Phagi Tehsil,Rajasthan,IN
26.5,70.75,Fatehgarh Tehsil,Rajasthan,IN
26.5,74.0,Riyan Badi Tehsil,Rajasthan,IN
26.5,72.75,Tinwari Tehsil,Rajasthan,IN
26.5,74.25,Riyan Badi Tehsil,Rajasthan,IN
26.5,71.75,Bhaniyana Tehsil,Rajasthan,IN
26.5,71.0,Fatehgarh Tehsil,Rajasthan,IN
26.5,72.25,Shergarh Tehsil,Rajasthan,IN
26.5,73.25,Baori Tehsil,Rajasthan,IN
26.5,81.25,Maharajganj,Uttar Pradesh,IN
26.5,80.75,Purwa,Uttar Pradesh,IN
26.5,79.25,Chakarnagar,Uttar Pradesh,IN
26.5,78.25,Gohad Tahsil,Madhya Pradesh,IN
26.5,80.0,Akbarpur,Uttar Pradesh,IN
26.5,81.0,Maharajganj,Uttar Pradesh,IN
26.5,73.0,Tinwari Tehsil,Rajasthan,IN
26.5,82.0,Bikapur,Uttar Pradesh,IN
26.5,82.75,Tanda,Uttar Pradesh,IN
26.5,81.75,Musafirkhana,Uttar Pradesh,IN
26.5,80.25,Kanpur,Uttar Pradesh,IN
26.5,72.0,Bhaniyana Tehsil,Rajasthan,IN
26.5,71.25,Fatehgarh Tehsil,Rajasthan,IN
26.5,78.0,Morena,Madhya Pradesh,IN
26.5,75.25,Malpura Tehsil,Rajasthan,IN
26.5,76.25,Lalsot Tehsil,Rajasthan,IN
26.5,77.0,Karauli Tehsil,Rajasthan,IN
26.5,76.75,Gangapur,Rajasthan,IN
26.5,73.75,Bhopalgarh Tehsil,Rajasthan,IN
26.5,74.75,Ajmer Tehsil,Rajasthan,IN
26.5,76.0,Niwai Tehsil,Rajasthan,IN
26.5,75.75,Phagi Tehsil,Rajasthan,IN
26.5,79.0,Bhind Tahsil,Madhya Pradesh,IN
26.5,77.25,Sarmathura Tehsil,Rajasthan,IN
26.5,77.75,Joura Tahsil,Madhya Pradesh,IN
26.5,78.75,Mehgaon Tahsil,Madhya Pradesh,IN
26.5,79.75,Derapur,Uttar Pradesh,IN
26.5,83.0,Ghanghata,Uttar Pradesh,IN
26.5,75.0,Arain Tehsil,Rajasthan,IN
26.5,82.25,Bikapur,Uttar Pradesh,IN
26.5,83.5,Chauri Chaura,Uttar Pradesh,IN
26.5,84.5,Gopalganj,Bihar,IN
26.5,85.5,Runisaidpur,Bihar,IN
26.5,87.5,Drabesha,,NP
26.5,86.5,Laukaha,Bihar,IN
26.5,88.5,Tetulia,Rangpur Division,BD
26.5,90.5,Sidli (Pt),Assam,IN
26.5,92.5,Dhing,Assam,IN
26.5,94.5,Alongkima,Nagaland,IN
26.5,91.5,Ghograpar (Pt),Assam,IN
26.5,89.5,Alipurduar,West Bengal,IN
26.5,93.5,Silonijan,Assam,IN
26.5,83.25,Khajni,Uttar Pradesh,IN
26.5,83.75,Deoria,Uttar Pradesh,IN
26.5,85.75,Pupri,Bihar,IN
26.5,85.0,Chakia(Pipra),Bihar,IN
26.5,86.0,Basopatti,Bihar,IN
26.5,84.0,Bijaipur,Bihar,IN
26.5,84.75,Sangrampur,Bihar,IN
26.5,85.25,Dumri Katsari,Bihar,IN
26.5,84.25,Kuchaikote,Bihar,IN
26.5,87.75,Baigundhura,,NP
26.5,86.25,Babubarhi,Bihar,IN
26.5,86.75,Itahari Bishnupur,,NP
26.5,89.0,Mekliganj,West Bengal,IN
26.5,88.25,Siliguri Subdivsion,West Bengal,IN
26.5,88.0,Jalthal,,NP
26.5,89.75,Kumargram,West Bengal,IN
26.5,90.75,Bijni (Pt),Assam,IN
26.5,91.25,Bajali (Pt),Assam,IN
26.75,69.75,Jaisalmer Tehsil,Rajasthan,IN
26.5,92.25,Dalgaon (Pt),Assam,IN
26.5,88.75,Jalpaiguri,West Bengal,IN
26.5,94.0,Golaghat,Assam,IN
26.5,89.25,Falakata,West Bengal,IN
26.5,90.0,Gossaigaon (Pt),Assam,IN
26.5,94.75,Longleng,Nagaland,IN
26.5,91.75,Goreswar (Pt),Assam,IN
26.5,87.25,Biratnagar,,NP
26.5,92.75,Rupahi,Assam,IN
26.5,93.25,Phuloni,Assam,IN
26.5,93.0,Kaliabor,Assam,IN
26.75,69.5,Khairpur District,Sindh,PK
26.5,92.0,Mangaldoi (Pt),Assam,IN
26.5,94.25,Changpang,Nagaland,IN
26.5,87.0,Basantpur,Bihar,IN
26.5,95.0,Angjangyang,Nagaland,IN
26.5,93.75,Silonijan,Assam,IN
26.5,90.25,Kokrajhar,Assam,IN
26.5,91.0,Sarupeta (Pt),Assam,IN
26.75,70.0,Jaisalmer Tehsil,Rajasthan,IN
26.75,70.5,Jaisalmer Tehsil,Rajasthan,IN
26.75,70.25,Jaisalmer Tehsil,Rajasthan,IN
26.75,71.5,Pokaran Tehsil,Rajasthan,IN
26.75,72.0,Bhaniyana Tehsil,Rajasthan,IN
26.75,72.25,Dechoo Tehsil,Rajasthan,IN
26.75,70.75,Jaisalmer Tehsil,Rajasthan,IN
26.75,73.25,Baori Tehsil,Rajasthan,IN
26.75,71.75,Pokaran Tehsil,Rajasthan,IN
26.75,72.5,Balesar Tehsil,Rajasthan,IN
26.75,71.25,Fatehgarh Tehsil,Rajasthan,IN
26.75,73.0,Osian Tehsil,Rajasthan,IN
26.75,71.0,Fatehgarh Tehsil,Rajasthan,IN
26.75,72.75,Osian Tehsil,Rajasthan,IN
26.75,74.25,Degana Tehsil,Rajasthan,IN
26.75,73.75,Merta Tehsil,Rajasthan,IN
26.75,76.25,Lawan Tehsil,Rajasthan,IN
26.75,80.0,Bilhaur,Uttar Pradesh,IN
26.75,78.75,Ater Tahsil,Madhya Pradesh,IN
26.75,80.75,Sarojani Nagar,Uttar Pradesh,IN
26.75,79.0,Etawah,Uttar Pradesh,IN
26.75,81.0,Mohanlalganj,Uttar Pradesh,IN
26.75,77.25,Karauli Tehsil,Rajasthan,IN
26.75,77.5,Baseri Tehsil,Rajasthan,IN
26.75,74.0,Merta Tehsil,Rajasthan,IN
26.75,74.75,Kishangarh Tehsil,Rajasthan,IN
26.75,76.5,Nadoti Tehsil,Rajasthan,IN
26.75,75.5,Phagi Tehsil,Rajasthan,IN
26.75,73.5,Bhopalgarh Tehsil,Rajasthan,IN
26.75,76.75,Nadoti Tehsil,Rajasthan,IN
26.75,82.75,Basti,Uttar Pradesh,IN
26.75,81.75,Rudauli,Uttar Pradesh,IN
26.75,75.0,Kishangarh Tehsil,Rajasthan,IN
26.75,81.5,Ramsanehighat,Uttar Pradesh,IN
26.75,82.5,Harraiya,Uttar Pradesh,IN
26.75,78.0,Rajakhera Tehsil,Rajasthan,IN
26.75,78.5,Porsa Tahsil,Madhya Pradesh,IN
26.75,83.0,Khalilabad,Uttar Pradesh,IN
26.75,78.25,Porsa Tahsil,Madhya Pradesh,IN
26.75,80.25,Safipur,Uttar Pradesh,IN
26.75,79.5,Bidhuna,Uttar Pradesh,IN
26.75,77.75,Bari Tehsil,Rajasthan,IN
26.75,81.25,Haidergarh,Uttar Pradesh,IN
26.75,82.0,Sohawal,Uttar Pradesh,IN
26.75,82.25,Nav Ayodhya,Uttar Pradesh,IN
26.75,75.25,Phulera Tehsil,Rajasthan,IN
26.75,76.0,Bassi Tehsil,Rajasthan,IN
26.75,80.5,Hasanganj,Uttar Pradesh,IN
26.75,77.0,Hindaun Tehsil,Rajasthan,IN
26.75,75.75,Sanganer Tehsil,Rajasthan,IN
26.75,74.5,Degana Tehsil,Rajasthan,IN
